Name,Accession,Start,Stop,Strand,GeneID,Locus,Locustag,Proteinproduct,Length,ProteinName
chromosome,NC_008596.1,274412,275140,+,,,MSMEG_RS01200,WP_003891585.1,242,response regulator transcription factor
chromosome,NC_008596.1,275161,276513,+,,,MSMEG_RS01205,WP_011726775.1,450,HAMP domain-containing histidine kinase
chromosome,NC_008596.1,276501,276869,-,,,MSMEG_RS01210,WP_003891587.1,122,DUF3054 domain-containing protein
chromosome,NC_008596.1,276856,278070,-,,,MSMEG_RS01215,WP_011726776.1,404,M23 family metallopeptidase
chromosome,NC_008596.1,278070,279161,-,,,MSMEG_RS01220,WP_011726777.1,363,YbhN family protein
chromosome,NC_008596.1,279235,280374,+,,,MSMEG_RS01225,WP_003891590.1,379,AI-2E family transporter
chromosome,NC_008596.1,280382,283423,-,,,MSMEG_RS01230,WP_011726778.1,1013,MMPL family transporter
chromosome,NC_008596.1,283518,284222,-,,,MSMEG_RS01235,WP_029104288.1,234,NYN domain-containing protein
chromosome,NC_008596.1,284219,285028,-,,trmB,MSMEG_RS01240,WP_029104289.1,269,tRNA (guanosine(46)-N7)-methyltransferase TrmB
chromosome,NC_008596.1,285146,286186,+,,,MSMEG_RS01245,WP_228025529.1,346,hypothetical protein
chromosome,NC_008596.1,286183,287649,+,,,MSMEG_RS01250,WP_011726782.1,488,hypothetical protein
chromosome,NC_008596.1,287807,289633,+,,,MSMEG_RS01255,WP_011726783.1,608,phosphoenolpyruvate carboxykinase (GTP)
chromosome,NC_008596.1,289749,290651,+,,,MSMEG_RS01260,WP_011726784.1,300,hypothetical protein
chromosome,NC_008596.1,290685,292199,+,,fadD4,MSMEG_RS01265,WP_011726785.1,504,fatty-acid--CoA ligase FadD4
chromosome,NC_008596.1,292201,293106,+,,,MSMEG_RS01270,WP_011726786.1,301,enoyl-CoA hydratase/isomerase family protein
chromosome,NC_008596.1,293084,293794,-,,,MSMEG_RS01275,WP_011726787.1,236,SDR family oxidoreductase
chromosome,NC_008596.1,293906,294721,+,,,MSMEG_RS01280,WP_011726788.1,271,helix-turn-helix transcriptional regulator
chromosome,NC_008596.1,294737,295729,+,,,MSMEG_RS01285,WP_011726789.1,330,MaoC family dehydratase
chromosome,NC_008596.1,295766,296872,+,,,MSMEG_RS01290,WP_011726790.1,368,CoA transferase
chromosome,NC_008596.1,296866,298137,+,,,MSMEG_RS01295,WP_011726791.1,423,amidohydrolase family protein
chromosome,NC_008596.1,298158,299276,+,,,MSMEG_RS01300,WP_011726792.1,372,MFS transporter
chromosome,NC_008596.1,299314,300771,+,,,MSMEG_RS01305,WP_011726793.1,485,arginine decarboxylase
chromosome,NC_008596.1,300761,301390,-,,,MSMEG_RS01310,WP_011726794.1,209,UdgX family uracil-DNA binding protein
chromosome,NC_008596.1,301478,302494,+,,,MSMEG_RS01315,WP_011726795.1,338,alpha/beta hydrolase
chromosome,NC_008596.1,302495,303274,-,,,MSMEG_RS01320,WP_011726796.1,259,GntR family transcriptional regulator
chromosome,NC_008596.1,303324,304103,-,,fabG,MSMEG_RS01325,WP_011726797.1,259,3-oxoacyl-ACP reductase FabG
chromosome,NC_008596.1,304140,305144,-,,,MSMEG_RS01330,WP_011726798.1,334,phosphotransferase
chromosome,NC_008596.1,305144,305800,-,,,MSMEG_RS01335,WP_003891624.1,218,hypothetical protein
chromosome,NC_008596.1,305803,306084,-,,,MSMEG_RS01340,WP_003891625.1,93,BMC domain-containing protein
chromosome,NC_008596.1,306097,306360,-,,,MSMEG_RS01345,WP_003891626.1,87,EutN/CcmL family microcompartment protein
chromosome,NC_008596.1,306377,306898,-,,,MSMEG_RS01350,WP_011726799.1,173,hypothetical protein
chromosome,NC_008596.1,306901,307509,-,,,MSMEG_RS01355,WP_011726800.1,202,BMC domain-containing protein
chromosome,NC_008596.1,307518,309044,-,,,MSMEG_RS01360,WP_042510609.1,508,aldehyde dehydrogenase family protein
chromosome,NC_008596.1,309098,310378,-,,,MSMEG_RS01365,WP_011726802.1,426,aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
chromosome,NC_008596.1,310563,312098,+,,,MSMEG_RS01370,WP_011726803.1,511,APC family permease
chromosome,NC_008596.1,312116,312412,+,,,MSMEG_RS01375,WP_014876723.1,98,hypothetical protein
chromosome,NC_008596.1,312359,313258,-,,,MSMEG_RS01380,WP_011726805.1,299,alpha/beta hydrolase
chromosome,NC_008596.1,313349,314920,+,,,MSMEG_RS01385,WP_011726806.1,523,GMC family oxidoreductase
chromosome,NC_008596.1,314913,315233,+,,,MSMEG_RS01390,WP_011726807.1,106,EthD family reductase
chromosome,NC_008596.1,315285,316055,+,,,MSMEG_RS01395,WP_011726808.1,256,SDR family oxidoreductase
chromosome,NC_008596.1,316060,316854,-,,,MSMEG_RS01400,WP_011726809.1,264,NAD(P)H-dependent oxidoreductase
chromosome,NC_008596.1,316851,317483,-,,,MSMEG_RS01405,WP_014876724.1,210,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,317634,318320,-,,,MSMEG_RS01410,WP_011726811.1,228,GntR family transcriptional regulator
chromosome,NC_008596.1,318317,318844,-,,,MSMEG_RS01415,WP_011726812.1,175,HD domain-containing protein
chromosome,NC_008596.1,318954,320069,+,,,MSMEG_RS01420,WP_014876725.1,371,TIGR03364 family FAD-dependent oxidoreductase
chromosome,NC_008596.1,320147,321361,+,,,MSMEG_RS01425,WP_014876726.1,404,alpha/beta hydrolase
chromosome,NC_008596.1,321386,322804,+,,,MSMEG_RS01430,WP_011726815.1,472,wax ester/triacylglycerol synthase family O-acyltransferase
chromosome,NC_008596.1,322807,323652,-,,,MSMEG_RS01435,WP_011726816.1,281,TauD/TfdA family dioxygenase
chromosome,NC_008596.1,323681,324010,-,,,MSMEG_RS01440,WP_011726817.1,109,hypothetical protein
chromosome,NC_008596.1,324012,325277,-,,,MSMEG_RS01445,WP_011726818.1,421,aromatic ring-hydroxylating dioxygenase subunit alpha
chromosome,NC_008596.1,325317,326060,-,,,MSMEG_RS01450,WP_011726819.1,247,SDR family oxidoreductase
chromosome,NC_008596.1,326057,327124,-,,,MSMEG_RS01455,WP_014876727.1,355,ferredoxin--NADP reductase
chromosome,NC_008596.1,327192,327647,-,,,MSMEG_RS01460,WP_011726821.1,151,MarR family transcriptional regulator
chromosome,NC_008596.1,327678,328937,-,,,MSMEG_RS01465,WP_011726822.1,419,amidohydrolase family protein
chromosome,NC_008596.1,328934,329263,-,,,MSMEG_RS01470,WP_162139576.1,109,hypothetical protein
chromosome,NC_008596.1,329279,330544,-,,,MSMEG_RS01475,WP_011726824.1,421,aromatic ring-hydroxylating dioxygenase subunit alpha
chromosome,NC_008596.1,330792,331799,+,,,MSMEG_RS01480,WP_011726825.1,335,amidohydrolase family protein
chromosome,NC_008596.1,331803,333191,-,,,MSMEG_RS01485,WP_228025528.1,462,FAD-binding protein
chromosome,NC_008596.1,333257,334264,+,,,MSMEG_RS01490,WP_228025527.1,335,zinc-binding dehydrogenase
chromosome,NC_008596.1,334261,335472,-,,,MSMEG_RS01495,WP_011726828.1,403,alpha/beta hydrolase
chromosome,NC_008596.1,335465,337096,-,,fadD12,MSMEG_RS01500,WP_011726829.1,543,acyl-CoA ligase FadD12
chromosome,NC_008596.1,337102,337911,-,,,MSMEG_RS01505,WP_011726830.1,269,1-acyl-sn-glycerol-3-phosphate acyltransferase
chromosome,NC_008596.1,337999,338826,+,,,MSMEG_RS01510,WP_014876731.1,275,arylamine N-acetyltransferase
chromosome,NC_008596.1,338897,339805,+,,,MSMEG_RS01515,WP_011726832.1,302,AraC family transcriptional regulator
chromosome,NC_008596.1,339809,340336,+,,,MSMEG_RS01520,WP_011726833.1,175,dihydrofolate reductase family protein
chromosome,NC_008596.1,340411,341895,-,,,MSMEG_RS01525,WP_003891663.1,494,aldehyde dehydrogenase
chromosome,NC_008596.1,342748,343923,+,,,MSMEG_RS01535,WP_011726835.1,391,glycosyltransferase family 4 protein
chromosome,NC_008596.1,343930,344559,-,,eda,MSMEG_RS01540,WP_011726836.1,209,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
chromosome,NC_008596.1,344556,346385,-,,edd,MSMEG_RS01545,WP_011726837.1,609,phosphogluconate dehydratase
chromosome,NC_008596.1,346382,347869,-,,zwf,MSMEG_RS01550,WP_011726838.1,495,glucose-6-phosphate dehydrogenase
chromosome,NC_008596.1,348069,349247,+,,,MSMEG_RS01555,WP_014876734.1,392,ROK family transcriptional regulator
chromosome,NC_008596.1,349207,350844,-,,,MSMEG_RS01560,WP_011726840.1,545,membrane protein
chromosome,NC_008596.1,350874,352070,-,,,MSMEG_RS01565,WP_003891671.1,398,DUF3068 domain-containing protein
chromosome,NC_008596.1,352311,353429,+,,,MSMEG_RS01570,WP_228025667.1,372,acyltransferase family protein
chromosome,NC_008596.1,353392,354879,-,,,MSMEG_RS01575,WP_003891673.1,495,AMP-binding protein
chromosome,NC_008596.1,354881,355858,-,,,MSMEG_RS01580,WP_003891674.1,325,phosphotriesterase
chromosome,NC_008596.1,355916,358708,-,,,MSMEG_RS01585,WP_011726842.1,930,LuxR family transcriptional regulator
chromosome,NC_008596.1,359235,360470,-,,,MSMEG_RS01590,WP_011726843.1,411,acyl-CoA/acyl-ACP dehydrogenase
chromosome,NC_008596.1,360723,361178,+,,,MSMEG_RS01595,WP_011726844.1,151,nuclear transport factor 2 family protein
chromosome,NC_008596.1,361191,361703,+,,,MSMEG_RS01600,WP_011726845.1,170,nuclear transport factor 2 family protein
chromosome,NC_008596.1,361710,363317,+,,,MSMEG_RS01605,WP_011726846.1,535,long-chain fatty acid--CoA ligase
chromosome,NC_008596.1,363333,364835,+,,,MSMEG_RS01610,WP_011726847.1,500,aldehyde dehydrogenase family protein
chromosome,NC_008596.1,364857,365306,+,,,MSMEG_RS01615,WP_011726848.1,149,hypothetical protein
chromosome,NC_008596.1,365306,365797,+,,,MSMEG_RS01620,WP_228025526.1,163,flavin reductase family protein
chromosome,NC_008596.1,365798,366985,-,,,MSMEG_RS01625,WP_011726850.1,395,LuxR C-terminal-related transcriptional regulator
chromosome,NC_008596.1,366982,368031,-,,,MSMEG_RS01630,WP_228025525.1,349,LuxR C-terminal-related transcriptional regulator
chromosome,NC_008596.1,368223,369158,+,,,MSMEG_RS01635,WP_011726852.1,311,nitronate monooxygenase
chromosome,NC_008596.1,369275,370873,+,,,MSMEG_RS01640,WP_011726853.1,532,acetyl-CoA carboxylase carboxyltransferase subunit
chromosome,NC_008596.1,370879,372888,+,,,MSMEG_RS01645,WP_011726854.1,669,biotin/lipoyl-binding protein
chromosome,NC_008596.1,372885,373643,+,,,MSMEG_RS01650,WP_011726855.1,252,enoyl-CoA hydratase-related protein
chromosome,NC_008596.1,373643,374437,+,,,MSMEG_RS01655,WP_011726856.1,264,TIGR03084 family metal-binding protein
chromosome,NC_008596.1,374434,376188,+,,,MSMEG_RS01660,WP_011726857.1,584,DUF1446 domain-containing protein
chromosome,NC_008596.1,376204,377340,+,,,MSMEG_RS01665,WP_011726858.1,378,acyl-CoA/acyl-ACP dehydrogenase
chromosome,NC_008596.1,377365,378393,+,,,MSMEG_RS01670,WP_014876741.1,342,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,378402,379154,+,,,MSMEG_RS01675,WP_011726860.1,250,enoyl-CoA hydratase-related protein
chromosome,NC_008596.1,379158,380174,-,,,MSMEG_RS01680,WP_011726861.1,338,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,380208,381053,-,,,MSMEG_RS01685,WP_011726862.1,281,hypothetical protein
chromosome,NC_008596.1,381177,381809,-,,,MSMEG_RS01690,WP_011726863.1,210,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,382124,382837,+,,,MSMEG_RS01695,WP_167316264.1,237,ABC transporter permease
chromosome,NC_008596.1,382881,383699,+,,,MSMEG_RS01700,WP_011726865.1,272,ABC transporter permease
chromosome,NC_008596.1,383703,385127,+,,,MSMEG_RS01705,WP_011726866.1,474,MCE family protein
chromosome,NC_008596.1,385157,386185,+,,,MSMEG_RS01710,WP_011726867.1,342,MCE family protein
chromosome,NC_008596.1,386182,387498,+,,,MSMEG_RS01715,WP_014876746.1,438,MCE family protein
chromosome,NC_008596.1,387495,388796,+,,,MSMEG_RS01720,WP_011726869.1,433,MCE family protein
chromosome,NC_008596.1,388844,389932,+,,,MSMEG_RS01725,WP_175048409.1,362,MCE family protein
chromosome,NC_008596.1,389934,391421,+,,,MSMEG_RS01730,WP_011726871.1,495,MCE family protein
chromosome,NC_008596.1,391385,391987,+,,,MSMEG_RS01735,WP_011726872.1,200,hypothetical protein
chromosome,NC_008596.1,391915,392592,+,,,MSMEG_RS01740,WP_228025523.1,225,hypothetical protein
chromosome,NC_008596.1,392616,392957,+,,,MSMEG_RS01745,WP_011726874.1,113,DUF732 domain-containing protein
chromosome,NC_008596.1,392954,393448,+,,,MSMEG_RS01750,WP_011726875.1,164,CAP domain-containing protein
chromosome,NC_008596.1,393601,393915,-,,,MSMEG_RS01755,WP_014876749.1,104,N-acetyltransferase
chromosome,NC_008596.1,394013,395614,+,,,MSMEG_RS01760,WP_011726877.1,533,MFS transporter
chromosome,NC_008596.1,395654,396616,+,,,MSMEG_RS01765,WP_003891679.1,320,R2-like ligand-binding oxidase
chromosome,NC_008596.1,396891,401135,-,,,MSMEG_RS01770,WP_011726878.1,1414,alpha-(1->3)-arabinofuranosyltransferase
chromosome,NC_008596.1,401170,401343,-,,,MSMEG_RS01775,WP_003891682.1,57,MULTISPECIES: DUF2613 domain-containing protein
chromosome,NC_008596.1,401448,402611,+,,,MSMEG_RS01780,WP_011726879.1,387,glycosyl hydrolase
chromosome,NC_008596.1,402623,403786,-,,,MSMEG_RS01785,WP_011726880.1,387,amidohydrolase family protein
chromosome,NC_008596.1,403870,404502,+,,,MSMEG_RS01790,WP_014876752.1,210,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,404569,404868,+,,,MSMEG_RS01795,WP_011726882.1,99,hypothetical protein
chromosome,NC_008596.1,404871,406751,+,,,MSMEG_RS01800,WP_011726883.1,626,WXG100 family type VII secretion target
chromosome,NC_008596.1,406772,407275,+,,,MSMEG_RS01805,WP_228025522.1,167,hypothetical protein
chromosome,NC_008596.1,407282,408370,-,,,MSMEG_RS01810,WP_014876753.1,362,methyltransferase
chromosome,NC_008596.1,408516,409982,+,,,MSMEG_RS01815,WP_011726886.1,488,DUF3375 domain-containing protein
chromosome,NC_008596.1,409979,410701,+,,,MSMEG_RS01820,WP_003891691.1,240,DUF4194 domain-containing protein
chromosome,NC_008596.1,410691,414047,+,,,MSMEG_RS01825,WP_011726887.1,1118,AAA family ATPase
chromosome,NC_008596.1,414063,414878,-,,,MSMEG_RS01830,WP_042510610.1,271,MaoC/PaaZ C-terminal domain-containing protein
chromosome,NC_008596.1,414922,416274,-,,,MSMEG_RS01835,WP_011726889.1,450,3-oxoacyl-ACP reductase
chromosome,NC_008596.1,416355,417653,+,,,MSMEG_RS01840,WP_011726890.1,432,acetyl-CoA C-acetyltransferase
chromosome,NC_008596.1,418197,420065,-,,,MSMEG_RS01850,WP_011726891.1,622,FAD-binding protein
chromosome,NC_008596.1,420213,421802,-,,,MSMEG_RS01855,WP_029104297.1,529,phospholipase D-like domain-containing protein
chromosome,NC_008596.1,421906,422928,+,,,MSMEG_RS01860,WP_014876756.1,340,DJ-1/PfpI family protein
chromosome,NC_008596.1,422996,423736,+,,nthB,MSMEG_RS01865,WP_011726894.1,246,nitrile hydratase subunit beta
chromosome,NC_008596.1,423733,424353,+,,nthA,MSMEG_RS01870,WP_011726895.1,206,nitrile hydratase subunit alpha
chromosome,NC_008596.1,424350,424631,+,,,MSMEG_RS01875,WP_011726896.1,93,nitrile hydratase accessory protein
chromosome,NC_008596.1,425344,425763,+,,,MSMEG_RS01880,WP_011726897.1,139,MmpS family protein
chromosome,NC_008596.1,425760,428642,+,,,MSMEG_RS01885,WP_011726898.1,960,RND family transporter
chromosome,NC_008596.1,428652,431636,+,,,MSMEG_RS01890,WP_011726899.1,994,RND family transporter
chromosome,NC_008596.1,431707,432045,-,,,MSMEG_RS01895,WP_011726900.1,112,hemophore-related protein
chromosome,NC_008596.1,432229,433095,-,,rfbA,MSMEG_RS01900,WP_011726901.1,288,glucose-1-phosphate thymidylyltransferase RfbA
chromosome,NC_008596.1,433602,434870,+,,,MSMEG_RS01905,WP_014876757.1,422,glycosyltransferase
chromosome,NC_008596.1,434988,436061,+,,,MSMEG_RS01910,WP_014876758.1,357,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,436310,437044,+,,,MSMEG_RS01915,WP_011726904.1,244,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,437296,438096,+,,,MSMEG_RS01920,WP_014876760.1,266,TylF/MycF family methyltransferase
chromosome,NC_008596.1,438130,439398,+,,,MSMEG_RS01925,WP_011726906.1,422,glycosyltransferase
chromosome,NC_008596.1,439575,440687,+,,,MSMEG_RS01930,WP_042510611.1,370,acyltransferase
chromosome,NC_008596.1,440861,441649,+,,,MSMEG_RS01935,WP_011726908.1,262,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,441687,442940,-,,,MSMEG_RS01940,WP_014876763.1,417,glycosyltransferase
chromosome,NC_008596.1,443143,443967,+,,,MSMEG_RS01945,WP_014876764.1,274,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,444075,444329,+,,,MSMEG_RS01950,WP_011726911.1,84,hypothetical protein
chromosome,NC_008596.1,445304,446626,+,,,MSMEG_RS01955,WP_011726739.1,440,MULTISPECIES: ISL3-like element IS1096 family transposase
chromosome,NC_008596.1,446634,447335,-,,,MSMEG_RS01960,WP_011726740.1,233,MULTISPECIES: plasmid pRiA4b ORF-3 family protein
chromosome,NC_008596.1,447638,447868,+,,,MSMEG_RS01965,WP_011726914.1,76,MbtH family protein
chromosome,NC_008596.1,458188,465867,+,,,MSMEG_RS01975,WP_011726917.1,2559,non-ribosomal peptide synthetase
chromosome,NC_008596.1,465884,466702,+,,,MSMEG_RS01980,WP_011726918.1,272,GAP family protein
chromosome,NC_008596.1,466804,467214,+,,,MSMEG_RS01985,WP_003891724.1,136,YciI family protein
chromosome,NC_008596.1,467223,468398,+,,,MSMEG_RS01990,WP_011726919.1,391,RNA polymerase sigma24 factor
chromosome,NC_008596.1,468441,470276,-,,,MSMEG_RS01995,WP_011726920.1,611,acyl-CoA dehydrogenase
chromosome,NC_008596.1,470514,471602,+,,,MSMEG_RS02000,WP_011726921.1,362,dihydrodipicolinate reductase
chromosome,NC_008596.1,471613,482571,-,,,MSMEG_RS02005,WP_011726922.1,3652,type I polyketide synthase
chromosome,NC_008596.1,482813,484234,+,,,MSMEG_RS02010,WP_011726923.1,473,condensation domain-containing protein
chromosome,NC_008596.1,484268,487276,+,,,MSMEG_RS02015,WP_011726924.1,1002,RND family transporter
chromosome,NC_008596.1,487386,489095,+,,,MSMEG_RS02020,WP_011726925.1,569,AMP-binding protein
chromosome,NC_008596.1,489157,490308,+,,,MSMEG_RS02025,WP_011726926.1,383,PE-PPE domain-containing protein
chromosome,NC_008596.1,490313,490990,-,,,MSMEG_RS02030,WP_011726927.1,225,GAP family protein
chromosome,NC_008596.1,491026,492051,+,,,MSMEG_RS02035,WP_011726928.1,341,isopenicillin N synthase family oxygenase
chromosome,NC_008596.1,492065,492550,+,,,MSMEG_RS02040,WP_011726929.1,161,flavin reductase family protein
chromosome,NC_008596.1,492595,492756,-,,,MSMEG_RS33465,WP_011726930.1,53,hypothetical protein
chromosome,NC_008596.1,492834,493583,-,,,MSMEG_RS02045,WP_011726931.1,249,succinate dehydrogenase/fumarate reductase iron-sulfur subunit
chromosome,NC_008596.1,493585,495492,-,,,MSMEG_RS02050,WP_011726932.1,635,fumarate reductase/succinate dehydrogenase flavoprotein subunit
chromosome,NC_008596.1,495575,496396,-,,,MSMEG_RS02055,WP_003891739.1,273,membrane protein
chromosome,NC_008596.1,496449,496745,-,,,MSMEG_RS02060,WP_003891740.1,98,hypothetical protein
chromosome,NC_008596.1,497010,497777,+,,,MSMEG_RS02065,WP_003891742.1,255,isocitrate lyase/phosphoenolpyruvate mutase family protein
chromosome,NC_008596.1,497845,498360,+,,,MSMEG_RS02070,WP_223495265.1,171,hypothetical protein
chromosome,NC_008596.1,498438,498863,-,,,MSMEG_RS02075,WP_014876771.1,141,Hsp20/alpha crystallin family protein
chromosome,NC_008596.1,498953,499888,-,,,MSMEG_RS02080,WP_011726937.1,311,DMT family transporter
chromosome,NC_008596.1,499887,501296,+,,,MSMEG_RS02085,WP_029104578.1,469,PLP-dependent aminotransferase family protein
chromosome,NC_008596.1,501440,504019,+,,nirB,MSMEG_RS02090,WP_011726939.1,859,nitrite reductase large subunit NirB
chromosome,NC_008596.1,504016,504384,+,,nirD,MSMEG_RS02095,WP_011726940.1,122,nitrite reductase small subunit NirD
chromosome,NC_008596.1,504399,504599,-,,,MSMEG_RS02100,WP_223495268.1,66,Fur family transcriptional regulator
chromosome,NC_008596.1,505025,506392,+,,,MSMEG_RS02105,WP_003897998.1,455,ISL3-like element ISMsm4 family transposase
chromosome,NC_008596.1,506807,507502,-,,,MSMEG_RS02110,WP_003891750.1,231,sirohydrochlorin chelatase
chromosome,NC_008596.1,507499,508656,-,,,MSMEG_RS02115,WP_003891751.1,385,uroporphyrinogen-III synthase
chromosome,NC_008596.1,508691,510091,-,,,MSMEG_RS02120,WP_165447243.1,466,NarK/NasA family nitrate transporter
chromosome,NC_008596.1,510209,510841,-,,aac(2')-Id,MSMEG_RS02125,WP_011726942.1,210,aminoglycoside N-acetyltransferase AAC(2\\')-Id
chromosome,NC_008596.1,510873,511757,-,,,MSMEG_RS02130,WP_003891754.1,294,5-oxoprolinase/urea amidolyase family protein
chromosome,NC_008596.1,511773,512435,-,,,MSMEG_RS02135,WP_029104243.1,220,allophanate hydrolase subunit 1
chromosome,NC_008596.1,512510,513130,-,,,MSMEG_RS02140,WP_228025665.1,206,queuosine precursor transporter
chromosome,NC_008596.1,513215,514168,-,,,MSMEG_RS02145,WP_011726944.1,317,ABC transporter substrate-binding protein
chromosome,NC_008596.1,514184,515320,-,,,MSMEG_RS02150,WP_011726945.1,378,putative sulfate exporter family transporter
